transaction_id,transaction_status,merchant_id,merchant_name,order_total_amount,order_tax_amount,shipping_address,shipping_city,shipping_state,shipping_zip,payment_datetime,payment_method,payment_bank_account_number,payment_digital_wallet_account_number,payment_attempt,payment_status,customer_name,customer_email,customer_phone,customer_id
575cdbc2-b5d7-414f-8f98-90096363ef31,Success,8c54d93f-d6c8-4292-941a-5612b877cdfc,Hernandez Ltd,207.27,20.73,00 Smith Loop,West Mark,NSW,2283,2023-10-27 07:46:54,bank,744007,,3,Success,Alison Miller,potterrebecca@example.net,+61 410 327 126,663dabf6-d7c3-4417-80c3-a1dffbd013dc
aa08c232-de80-462d-bb7d-2646a3cb8be4,Success,fdd534f7-127b-4d87-86d8-aaa70cf68b76,Kelley Ltd,273.78,27.38,9 Blair Subway,Michealstad,VIC,2904,2023-10-27 16:00:59,bank,738998,,4,Success,Richard Davis,phodge@example.net,03-9800-1245,e884b99a-eda7-497e-993c-804bc00aa3d2
3c878858-f85b-4b44-94c6-c835a7da67b9,Success,504bc376-74f7-415f-8125-b7adc7d648b9,Lane Juarez and Waller,93.82,9.38,375/24 Coleman Break,West Danielfurt,WA,2519,2023-10-27 08:36:32,bank,152679,,5,Success,Brittany Smith,carrie97@example.net,+61-2-2344-7316,441d4916-722f-4cce-a70c-07232ae400ed
0abcf172-a55f-43af-98df-429e18545d09,Success,6204df4c-15dc-43b1-8191-f2fb0891e357,FrazierDavis,41.49,4.15,30 Alyssa Green,West Aprilborough,WA,0954,2023-10-27 08:33:42,bank,151090,,5,Success,Thomas Brown,bryan41@example.net,+61.460.038.964,607cf2e2-767a-4096-91a7-db27f969a000
906ee397-9a78-48a7-881c-989d5d780bf4,Success,1ecf2918-e079-4563-b9eb-04a646d7c9bd,ThompsonYoung,383.91,38.39,732 Susan Strip,Tammymouth,QLD,2920,2023-10-27 16:24:42,digital_wallet,,wallet_thompsonyoung_102c91d,4,Success,Rachel Arias,larrymeyer@example.net,+61 7 2868 6437,90aadd62-9dae-4d2d-95c1-732558f1887b
895c667d-777f-4a68-98fe-c569ba8a9188,Success,bbe9a25a-2613-4d65-beba-a60d2e7cbfb4,Bowers Sellers and Davis,247.22,24.72,Unit 12 370 Hannah Glen,Ramirezville,NSW,2936,2023-10-26 22:32:16,digital_wallet,,wallet_bowers_sellers_and_davis_b13eef3,2,Success,Chad Gonzales,francisjulie@example.org,(03).9033.8478,03130856-dfb9-4040-95c5-125c01b1deb4
7c77d1e6-aa0c-4c20-bbcd-7d4822e460d6,Failed,34712837-4044-4f55-b3e2-bcc47f547710,Serrano Inc,318.53,31.85,862 Jacobson Stairs,Cordovafurt,QLD,2611,2023-10-27 20:01:52,bank,406388,,4,Failed,Sarah Hinton,osnyder@example.net,43824181,4cee8f0f-07ac-4d28-a8a7-441427069128
daec7c39-e714-4c5d-9740-b0f3d5002d17,Success,91c9245a-5971-4ba3-8de8-bdb6f849ff5d,AllenBrown,75.95,7.6,16 Carolyn Crescent,Amberborough,ACT,2690,2023-10-26 13:35:58,bank,460531,,4,Success,Eric Campbell,robertsemily@example.net,(03)-1829-2552,b07f9fcc-870c-498f-b5da-30d874f00fee
a5c8508a-aac7-420b-8f88-3d904010dc2b,Success,288a22ea-a702-4535-8d4c-7af205f99931,Ford French and Villegas,438.17,43.82,33 Davis Quad,Colemanhaven,NT,2284,2023-10-26 23:01:38,bank,151724,,3,Success,Joseph Lewis,jay25@example.com,+61 456 548 657,0c80c029-9ef3-47ab-952f-20d25d4ef8cb
d97761a4-6f96-43d0-867e-cef80b4115da,Success,c74402d9-ef2e-4a08-87b3-dc154a13c079,MendozaMathis,17.79,1.78,Level 6 17 Denise Street,Davidton,ACT,2944,2023-10-26 00:03:38,bank,113919,,3,Success,Zachary Fields,ovelazquez@example.com,+61-7-8924-8977,78de4bbc-57a5-4421-b063-c0db0b546316
c2e2abad-8174-45c1-bf3e-d56f23655eac,Failed,b79fa303-22ca-4300-812c-3496562f2b12,ClarkMorales,282.82,28.28,8/09 Martin Intersection,Richardsonton,SA,2845,2023-10-26 05:00:04,bank,493664,,1,Failed,Joshua Williams,uphillips@example.net,4739 8223,2a7b49fb-ab57-4859-9313-81ad21b160c4
9da18840-4543-400e-8427-41cdb8d12bed,Success,7f8119a4-4d2e-40c5-b5cd-08f633b43885,Jenkins Grant and Collier,44.7,4.47,84 Joshua Point,Edwardborough,WA,2943,2023-10-26 14:56:27,bank,382147,,3,Success,Mark Foster,cbaker@example.net,0488.983.454,86eea8b8-9506-4ead-9776-3a8811d8f018
6dd39cc4-8046-484c-adc5-e77bae24d0eb,Success,378fb441-4f71-400f-a94f-941030ced361,BrooksPacheco,184.18,18.42,542/602 Hayley Steps,Andreamouth,TAS,2685,2023-10-27 08:26:11,bank,771180,,1,Success,Kimberly Dennis,burtonrebecca@example.net,0234977081,a1b0fac0-a924-4cb6-94b3-e8395add436d
c4dbdc00-711a-49ad-b39a-6bf3909481f4,Success,6204df4c-15dc-43b1-8191-f2fb0891e357,FrazierDavis,96.31,9.63,6/68 Richard Walk,Jefffort,QLD,2225,2023-10-27 17:46:23,digital_wallet,,wallet_frazierdavis_c05a045,4,Success,Justin Fletcher,roblesnatalie@example.net,0443.2527,5f399d91-9136-491d-a9c6-944abaaca761
01fa1947-6c75-459d-9356-4271962d4b1f,Fraud,66981482-c1e2-427b-b35c-93c5e03c1caa,JacobsonEvans,349.02,34.9,408 Joshua Centreway,Aimeeton,NT,2688,2023-10-26 20:01:58,digital_wallet,,wallet_jacobsonevans_a134dda,4,Fraud,Brandon Ellis,michael57@example.net,03-4697-6371,679535d7-3d62-409f-bb63-e10653ad839c
812c3b46-a94f-4b28-a328-5b74b2917180,Success,fd79cb45-6941-478a-bc6d-a1efb6ae341f,KennedyGallegos,253.16,25.32,Apt. 722 170 Gonzalez Way,Lauraview,NT,0212,2023-10-26 01:10:51,bank,138575,,3,Success,Hector Rowland,reynoldsmichael@example.com,0457.111.791,3f9268cf-f40e-47ed-bc48-4398d580ddde
0a685f57-8654-40e5-9368-ec94e0862b6b,Success,8df0367a-9294-4ba0-8ea4-5927a8e8ebe1,Mccullough Marshall and Hebert,58.75,5.88,186/14 David Front,West Tiffany,QLD,2942,2023-10-27 21:24:17,digital_wallet,,wallet_mccullough_marshall_and_hebert_c9933f6,1,Success,Emily Perry,amartin@example.net,67197935,ac8d7ce9-8320-40ff-a422-839b7566a92a
6cf302b7-cb23-45a1-8612-9b1a7aee2c8b,Success,ea157136-dd72-4bed-a6fe-3e60099dc45e,WhiteRichard,387.26,38.73,366 Gardner Cove,Port Ginachester,WA,2940,2023-10-26 22:46:19,digital_wallet,,wallet_whiterichard_97a0a05,2,Success,Courtney Harrell,monicapena@example.com,9001-9431,cc69259f-b633-4e0b-bfb9-eea3ceda308d
e3d1df50-0a9f-44f2-8fb6-456ec6a88564,Fraud,8f6e545f-8001-4858-8b76-ee353120b408,Blackwell Bowman and Porter,319.93,31.99,Apt. 677 071 Tiffany Cross,Garciaport,NT,0281,2023-10-27 23:23:49,bank,446615,,4,Fraud,Chad Soto,marywilson@example.com,+61 412 620 280,b86526d5-f0cc-42c0-beac-2959e079522c
93b4b340-ca7c-46f8-9091-0baaeec75617,Fraud,8f6e545f-8001-4858-8b76-ee353120b408,Blackwell Bowman and Porter,76.12,7.61,815/002 Brown Terrace,Lake Thomaschester,WA,2903,2023-10-26 07:38:36,bank,899507,,4,Fraud,Richard Mckee,rebekahbernard@example.com,03-7788-9653,3c7e7f86-5442-4d49-91d7-a59e3da36085
5e3af017-0eb1-4478-b911-43f8faf96f67,Success,dc9d03db-f117-41aa-b0b2-080c37f2ffd9,KruegerCobb,190.15,19.02,305/94 Kevin Firetrail,Sanchezberg,TAS,2973,2023-10-27 03:14:01,bank,597826,,3,Success,Margaret Rowland,ericross@example.org,07 3731 9086,4b5023da-6b13-467d-bc49-5169211f744c
7599b6f2-8cb3-43f1-96b6-d80b8b6408d8,Failed,41cec85c-cd81-413d-9e8b-508bca704c0e,PattersonJensen,305.64,30.56,073 Cochran Ramble,Garyborough,QLD,2450,2023-10-26 07:34:52,digital_wallet,,wallet_pattersonjensen_a74f199,4,Failed,William Coleman,robert05@example.net,0439 754 060,f63e92e4-fea3-4439-b8a4-327b1deca920
449b54cb-8e80-462f-8ec4-50cee7766c0c,Success,57ff77a1-4e3e-4866-96df-3e769456bf60,Goodwin Group,155.82,15.58,373 Martinez Amble,Taylorstad,SA,4740,2023-10-26 23:46:01,bank,784697,,5,Success,Anthony Murphy,patrickjuan@example.org,+61 2 2585 8662,480996b3-6fab-4ac2-bc86-3af3a25f407a
91702d07-5ebc-4b17-9a6b-491838275050,Success,e0574e94-9b11-46a9-97cf-c3f8379c1296,Gonzalez LLC,75.65,7.57,3/7 Nicholas Round,Lake Williamside,TAS,0218,2023-10-26 15:58:01,bank,433324,,4,Success,Erika Arnold,rwagner@example.net,+61.432.113.559,fce60c67-96eb-45bc-bf6a-6e071ea10e99
56c88ab9-27a8-494d-a348-e33d530b17ee,Fraud,504bc376-74f7-415f-8125-b7adc7d648b9,Lane Juarez and Waller,414.09,41.41,Flat 28 896 Stewart Footway,South Jeffreytown,QLD,2618,2023-10-27 20:11:39,bank,873189,,2,Fraud,Logan Ford,carolyn18@example.com,+61.8.1026.5738,f0ba4117-40e8-4cef-933b-7fafff0fbb9a
3a3b5d37-88da-4959-90c6-afc47e2a6bda,Pending,211992b5-34c9-4b85-adba-afa08440bd53,Roberson PLC,249.9,24.99,Suite 169 8 John Ride,Port Linda,NSW,0860,2023-10-27 02:19:49,digital_wallet,,wallet_roberson_plc_1239db9,5,Pending,Angela Robinson,gwood@example.com,14201757,720d14c1-275e-40da-ab5f-d04944088516
648c876f-053a-4874-9649-eb7ea3d6a5b6,Success,8721099c-7ac1-4c02-9be5-9d52c8581e9d,Nelson Group,471.3,47.13,81/1 Harrington Ride,Port Jessica,SA,2683,2023-10-27 22:24:09,digital_wallet,,wallet_nelson_group_dacdba4,1,Success,Amanda Rodgers,oliviaandrews@example.org,+61 446 372 452,e0141d75-fbb3-475c-8849-452c9e8cc065
0304df5b-2a3f-4786-9162-9526a1a2b069,Success,43a6d815-6173-48fb-8bde-b0be7912c3b5,Hays and Sons,303.64,30.36,Level 6 68 Gabriel Strip,Lake Candice,NSW,0859,2023-10-26 05:09:37,bank,545431,,4,Success,Bruce Fleming,james64@example.org,8833.8420,26b82c38-c5bd-4023-b372-6c45e5c2bff5
05a7a2a7-8ac0-4cdc-ad82-cf536e193224,Success,e0574e94-9b11-46a9-97cf-c3f8379c1296,Gonzalez LLC,434.89,43.49,8 Ashley Nook,Youngchester,NSW,2405,2023-10-26 01:17:22,bank,260272,,2,Success,Joseph Booth,mcculloughjason@example.org,+61.404.742.113,77440a16-6c5e-4ca0-92a9-c1981db9b902
3d4b14d1-0635-4d6e-9153-fb5e8ac19550,Success,5918306d-f251-49a4-8c65-ace2d80dc433,Orozco Inc,415.14,41.51,8 John Artery,Heatherville,WA,2176,2023-10-26 03:51:23,bank,435044,,2,Success,Veronica Yoder,griffithcharles@example.org,5873-2054,ce575f56-daae-46f7-9e4b-2914457bb020
6bb8ca83-1dd6-4752-8708-d3b3b95a8e52,Success,f3d93745-91f8-4950-bfc9-9d4f6efdd113,Glass and Sons,439.69,43.97,2 Rice Vista,Port Brandon,VIC,2965,2023-10-26 23:07:40,digital_wallet,,wallet_glass_and_sons_6887e2c,2,Success,Katherine Fuller,yromero@example.com,02-4376-8668,dfcbef29-a952-4f86-a74d-7695a2ef6d55
8e9dbf8f-8a5a-434c-89fc-43d6d77d3e93,Success,cb203979-7376-4360-8d02-7d41a53a2d9e,Moran Inc,260.64,26.06,19 Brian Edge,South Davidberg,NT,2604,2023-10-26 17:48:46,bank,651681,,1,Success,Natalie Noble,charles63@example.org,03 9146 6217,0ff43835-1aec-4dde-beeb-a3140f7952bd
a9cadd91-7bf5-4bfd-a1bc-20049fda3095,Fraud,34712837-4044-4f55-b3e2-bcc47f547710,Serrano Inc,216.77,21.68,422/694 James Rosebowl,St. Timothyfort,NT,2654,2023-10-26 01:39:16,bank,231310,,4,Fraud,Shelby Flores,gary10@example.com,07 5301 8405,9eb398ee-eb56-47eb-9479-c9cb0178cc95
59b87a96-77fb-48f8-999c-e9420b0eeb3b,Success,cb203979-7376-4360-8d02-7d41a53a2d9e,Moran Inc,356.73,35.67,8 Becky Subway,North Donald,TAS,2911,2023-10-27 12:36:54,bank,407641,,3,Success,Bethany Brown,catherine46@example.org,07-4791-2735,961c9dd0-9733-4463-8103-c0c9ed4749df
fdf1d269-7523-4224-8f2b-e3c263f8d38c,Success,288a22ea-a702-4535-8d4c-7af205f99931,Ford French and Villegas,80.61,8.06,Suite 651 5 Lowe Basin,Jenkinsborough,NSW,9933,2023-10-26 00:59:05,bank,436075,,4,Success,Veronica Lambert,mooremiranda@example.com,0402.301.939,88f7a9a2-00a0-428b-b0f3-88a14c64abb3
b90627fa-3bf3-450e-9323-cfee5e4d09c9,Pending,96990a64-c9a9-4588-ae37-30ba1e4ef65f,Thornton LLC,136.91,13.69,Level 1 3 Mckee Crossroad,Hallmouth,NT,2920,2023-10-27 19:50:10,bank,928035,,5,Pending,Allison Campos,gomezerik@example.com,03-2463-8817,8b36ebce-76ad-4308-9aa8-2b48da7d0f03
c3ca2f95-4a49-4da3-aa72-b0bb4d33e217,Success,57ff77a1-4e3e-4866-96df-3e769456bf60,Goodwin Group,233.3,23.33,6/283 Jose Square,South Monique,ACT,2920,2023-10-26 06:39:23,digital_wallet,,wallet_goodwin_group_6a0aefa,5,Success,Brenda Smith,breannacarpenter@example.net,(07) 8695 5544,40130e20-3bd6-4249-bfd3-be4003b83248
c1aa3974-7c30-41ba-815c-bda734ecacf0,Fraud,4bb0ad5b-c890-439b-988c-5d2d2edcb833,Hall Jordan and Rodriguez,223.22,22.32,Level 8 927 Brown Quays,Christopherberg,VIC,2654,2023-10-26 20:48:34,bank,294114,,2,Fraud,Barry Marshall,karen07@example.net,+61-495-814-516,5e4c2194-4f3b-4617-969d-3faec726e9df
6b20cd96-e72a-4aab-b1b6-a74ee23d5010,Pending,6bf77195-e24a-488d-ace8-681b391073f8,WillisSmith,465.3,46.53,0 Snyder Elbow,Patriciaville,WA,2997,2023-10-26 11:26:38,bank,928268,,1,Pending,Jose Bridges,owolf@example.net,0429-654-378,c6a3f6e0-8af2-488a-8a2f-dfef530cf3d9
a7a82a39-6cdb-4375-b966-95976ce2d03a,Success,c09aa58d-e312-4dab-9f30-9fb9314a0391,Moore Ltd,11.63,1.16,9 Lowe Piazza,Lake Stephenfurt,QLD,2463,2023-10-27 08:35:53,digital_wallet,,wallet_moore_ltd_9052dfa,5,Success,Erica Ruiz,shannonwalker@example.org,(07) 6744 6871,d99cddc0-a4b2-4d69-aa46-30a3b3f3bda6
0d72965e-60f3-45a5-8b9b-a78338a744eb,Success,94f7cd70-043a-4bc4-8142-a9a7c13a90da,Lee Kaiser and Lewis,81.12,8.11,8/19 Barton State Highway,St. Barbaraport,ACT,2634,2023-10-26 05:44:54,digital_wallet,,wallet_lee_kaiser_and_lewis_aaba93a,5,Success,Miss Laura Mason,wanda82@example.com,03.9337.1544,d01077ca-cbfb-4a01-852a-2bf47c81f402
075e0f2a-da19-4ab0-9e35-84dc029c4142,Success,cb203979-7376-4360-8d02-7d41a53a2d9e,Moran Inc,185.29,18.53,9 Laura Upper,Kruegerview,VIC,2373,2023-10-27 09:49:57,digital_wallet,,wallet_moran_inc_4f8a0f3,2,Success,Kayla Blake,amber66@example.net,(03) 3943 3563,442f15d1-9a16-4a1c-afaf-d3cb70ebf904
ac9a973b-c2ed-4c19-a9d9-58eadb946648,Fraud,f8bfe6dc-97b5-4302-9be1-3aa731d4c9b5,JohnsonJohnson,196.75,19.68,Unit 40 76 Martinez Strand,East Jason,NT,2696,2023-10-26 13:41:45,bank,701607,,1,Fraud,Gabrielle Fisher,kathleen50@example.com,+61 7 1220 5891,06ea69f3-2a3b-496a-bc6a-8279bce526fc
06ed9d41-458b-4383-8ab1-39b6cf155e71,Fraud,26e4e822-fe01-48bd-b19d-f5d0dcab7fe7,Gibson Group,210.86,21.09,Unit 54 57 Carrie Front,Jenniferhaven,WA,9389,2023-10-27 21:33:42,bank,374355,,3,Fraud,Jennifer Alvarado,robinsonashley@example.org,00590137,a261de13-c830-4b75-a931-be70112a1668
06c6de36-e67d-48cb-be90-b4681922dd7f,Success,ba712f39-418a-4f11-bb62-19800276c2e9,Garcia Salinas and Turner,36.42,3.64,447 Joseph Meander,Watkinston,VIC,2707,2023-10-26 09:53:38,bank,345522,,5,Success,Michael Yates,djohnson@example.net,+61249302271,d0d84fdf-0c0e-4b3e-9f0f-d3c354b20bea
e97624f8-fc56-49d2-a4b7-21ee261fe710,Failed,7c848453-3aee-45a3-967a-3a52dd4abac5,Marks Wheeler and Rodriguez,97.43,9.74,69/54 Robert Mount,East Johnton,TAS,2905,2023-10-26 00:24:52,bank,852302,,4,Failed,Rachel Porter,diana28@example.net,+61 7 3517 0202,8bc6cdeb-3d02-4431-a623-aec30a82e0ee
5486363a-7c8e-4ea0-96fa-1ce325cdcfda,Success,57ff77a1-4e3e-4866-96df-3e769456bf60,Goodwin Group,164.0,16.4,06 Smith Rosebowl,South Michellebury,VIC,2666,2023-10-27 17:54:37,bank,702402,,5,Success,Scott Lee,kathleen53@example.net,0468 852 452,8d0170fc-5fcc-4283-93ca-69ae4d22b873
4de141b4-3f64-4bf7-be5c-210df8e5633e,Fraud,695e7bed-47d4-44ed-8d96-18cc946ba013,Mcguire LLC,312.29,31.23,327 Samantha Siding,Evelynhaven,VIC,8053,2023-10-26 01:49:56,bank,497173,,3,Fraud,Eric Faulkner,pgonzalez@example.com,(03).7474.9235,d36aa5a4-1d5b-4706-8edb-54a923b6f7a4
bfd82f60-a667-4cf8-8b5b-107179dd5243,Failed,85a50e12-9275-476c-88c1-435fe22b0339,Martin and Sons,57.67,5.77,45 Danny Line,East Christopher,WA,2920,2023-10-27 18:12:50,bank,573563,,5,Failed,Kurt Mitchell,valdezangela@example.net,02-4897-5806,aedea456-1d17-4b43-a506-1f0513bce514
ab0cf7d5-36f3-4b99-9cfb-0eac6f25cfee,Failed,c0aadf65-ff26-4f56-af3f-9fc29fe0ff49,Gaines Ltd,191.61,19.16,40/45 Joshua Track,Lake Meganbury,NSW,2990,2023-10-26 03:37:03,bank,153091,,3,Failed,Jasmine Ross,peter94@example.org,0485-692-717,7e88819d-7979-4676-88ea-03a389afe08c
31830d27-24cb-445e-9a6c-3de728c56385,Success,2b7d2a04-71a9-46a4-9b75-e84f6bfc7fe5,AllenTodd,457.9,45.79,5 Palmer Distributor,West Dariusborough,NT,2608,2023-10-26 13:04:59,bank,547945,,3,Success,Sarah Hawkins,wolfjacob@example.net,+61 478 130 425,49e74635-0146-40c0-bfae-0fc48f59060a
2fe95ea7-14e2-404c-a3ad-dfea8ca1c8ee,Success,cb203979-7376-4360-8d02-7d41a53a2d9e,Moran Inc,444.11,44.41,9 Campos Square,Natashaville,ACT,2950,2023-10-26 07:12:04,bank,229839,,5,Success,Theresa Duncan,zbrowning@example.org,(02)-4876-2511,428758be-9499-4847-a71d-e0ac2f59253e
27fce8da-eac2-4898-b66f-b931e617db9e,Success,8729c0a3-785e-4284-8bb6-af292e8edd3f,Guerrero Wallace and Mahoney,309.89,30.99,7/1 Ashley Esplanade,South Anthony,WA,3857,2023-10-26 06:32:50,digital_wallet,,wallet_guerrero_wallace_and_mahoney_1e2082e,3,Success,Monique Watkins,deanglen@example.com,(02) 7068 6908,0cb81006-8ca2-4dea-aa90-7735b2a7342d
1df8b320-a2b8-4603-89c1-80b099a41d3a,Success,a445f17b-eae0-4241-9ba5-202f8ee1f5cd,Andrews Smith and Anderson,260.48,26.05,743/87 Linda Rise,Rodriguezview,NSW,2927,2023-10-26 18:02:10,digital_wallet,,wallet_andrews_smith_and_anderson_4fad98c,5,Success,Margaret Mccormick,williamssonya@example.org,+61358211670,e33655df-9a38-43a3-b38a-4cf9482e63a2
22d0d62c-3247-4bda-b00a-88f40ec718f2,Success,96990a64-c9a9-4588-ae37-30ba1e4ef65f,Thornton LLC,432.05,43.21,397 Dana Vale,Lawrenceton,NT,4686,2023-10-27 14:36:29,bank,491857,,4,Success,Kayla Pena,ryan93@example.net,02-3157-0347,b7e446a4-b65d-45e0-a51d-a53fa300d8ba
46e4e56a-202c-4291-82f5-7d7c94365d27,Fraud,bc7700fb-9047-4783-93e0-8ab4dacceb3e,MorrowJohnson,492.98,49.3,633/473 Emma Estate,West Leeton,ACT,2776,2023-10-26 21:42:11,bank,331484,,2,Fraud,John Carrillo,daniellamb@example.org,03-1847-3870,b82e705d-8fed-4580-817f-09b4022e4d3a
cb0542d0-b7ad-4e5a-874c-43071a6c92b8,Pending,a612a565-42bf-45ca-9dd0-309220043640,Doyle Hall and Contreras,176.06,17.61,1/068 Ward Ridgeway,East Christopher,WA,2619,2023-10-26 23:11:32,digital_wallet,,wallet_doyle_hall_and_contreras_5f4f370,2,Pending,Christina Murillo,diana60@example.net,0462 343 363,1e5dc224-1f2b-44d2-a30c-3116775d4412
846796f4-6123-4437-9ce9-1f2753a1076b,Fraud,556b6eec-caba-417e-a359-79116c5f4148,Steele Davenport and Chapman,380.47,38.05,806 Marcus Byway,West Kimberly,VIC,2416,2023-10-27 13:31:57,bank,865310,,4,Fraud,Angela Davis,suzanne72@example.org,+61-495-316-637,434128d9-2353-4c99-88b1-6674f56cc6dd
216e2f4c-65b1-4f05-a542-5b376656165f,Success,fd79cb45-6941-478a-bc6d-a1efb6ae341f,KennedyGallegos,475.15,47.52,08/98 Gutierrez Riviera,Nataliebury,QLD,2977,2023-10-26 07:39:42,bank,455303,,2,Success,Glenda Mason,nancyroberts@example.com,08-8841-9193,650ecde3-f6ee-400e-93f6-be159696172d
16aac8bb-1157-44dd-a449-acd419d9b896,Success,6bf77195-e24a-488d-ace8-681b391073f8,WillisSmith,103.5,10.35,067 Scott Parklands,East Cindy,NSW,2622,2023-10-26 00:52:56,bank,402989,,5,Success,Lisa Barron,xgriffin@example.com,+61.473.583.794,61eb005e-59c4-4525-a163-ab2f239603d7
19ced7e6-f9b8-4ddf-bec3-0fb58ed4e1cd,Success,a445f17b-eae0-4241-9ba5-202f8ee1f5cd,Andrews Smith and Anderson,460.06,46.01,Level 6 4 White Artery,East Amberport,QLD,2695,2023-10-27 12:55:20,bank,648606,,2,Success,Margaret Barton,pochoa@example.org,08.9844.9183,a3b0d19f-4ea5-45bb-9a9f-53fbd4b5af6e
680b8327-0621-4588-abd5-135a1664d9dd,Success,5f43b821-1b8a-4c2a-a58f-60d6a867d2ae,Ellis Group,40.16,4.02,407/510 Tony Steps,West Martin,WA,2308,2023-10-26 18:26:07,digital_wallet,,wallet_ellis_group_61ebcf3,4,Success,Amanda Henderson,jamesandrew@example.net,(07).4081.0764,e7aa7ba8-50a7-4e38-9007-cd0f16867d59
a35c8a93-a0c9-4caa-993d-92307f27b2a8,Pending,f409feee-6e42-469f-b195-4f45bbe65c02,Ortiz Davis and Cuevas,250.56,25.06,75 Lisa Gate,Port Johnhaven,WA,2935,2023-10-26 21:22:28,digital_wallet,,wallet_ortiz_davis_and_cuevas_db292d4,4,Pending,Sean Burnett,martinezsheryl@example.net,(07)10723759,8898df6a-4e2c-43fc-835f-8da67c692a78
6da4f201-a762-4be1-b789-7ebad02172b0,Success,0a0439a4-51fe-48a1-9667-200bd6aa45cc,Adams Group,155.91,15.59,3 Bowen Outlook,Hicksside,QLD,2501,2023-10-26 23:14:46,digital_wallet,,wallet_adams_group_f30fc15,3,Success,Lorraine Chen,moorejason@example.org,0410 822 015,11dc8108-cada-4736-98ab-f33279ec624d
