transaction_id,transaction_status,merchant_id,merchant_name,order_total_amount,order_tax_amount,shipping_address,shipping_city,shipping_state,shipping_zip,payment_datetime,payment_method,payment_bank_account_number,payment_digital_wallet_account_number,payment_attempt,payment_status,customer_name,customer_email,customer_phone,customer_id
22694920-7780-41b4-bce3-d42e2279211e,Success,26e4e822-fe01-48bd-b19d-f5d0dcab7fe7,Gibson Group,424.28,42.43,Unit 35 1 Ray Outlook,Peterville,ACT,2933,2023-10-21 07:01:18,bank,690424,,3,Success,Elizabeth Diaz,clarkesue@example.org,8119.3525,73cdccdf-292e-4cf9-b2e0-8dc5ed6a3a41
109b8dd4-f1ec-4876-8f4d-692a018e7e25,Failed,c7bff78a-9ffa-45cf-afe1-cf6ef9152db2,Thomas Olsen and Foster,442.9,44.29,Apt. 138 10 Romero Junction,St. Crystalmouth,NSW,0907,2023-10-21 00:31:49,digital_wallet,,wallet_thomas_olsen_and_foster_64de14f,2,Failed,Denise Woodard,tsmith@example.com,03 7081 0708,b194fcb6-8c00-4ca5-97be-bee70b1d21b7
8bbe0ace-d3ad-4d1c-9381-da59f437ca40,Pending,dec101e2-cb44-46bd-a690-22b1dc5df207,Fletcher and Sons,111.11,11.11,0 Scott Cross,Perkinshaven,NSW,2679,2023-10-21 01:52:57,bank,600818,,4,Pending,Lisa Soto,derek97@example.com,+61 7 4740 4718,fb9b84d2-fa5b-437b-bea0-b7bfd256813a
09da8281-180b-4e58-944c-042cffb3f244,Success,15534ba4-16e2-4697-8119-2d60b9cbade8,ThomasGilbert,21.19,2.12,37 Devin Way,East Karenside,ACT,2619,2023-10-21 15:10:31,bank,756395,,3,Success,Jennifer Mercer,ncruz@example.net,+61 486 260 612,20f6cd73-be62-4094-ba49-bf967966df7e
428ed20c-10b9-4669-af13-87e57b3d1d3f,Success,504bc376-74f7-415f-8125-b7adc7d648b9,Lane Juarez and Waller,150.02,15.0,306 Thomas Little,St. Brittany,TAS,2927,2023-10-21 15:39:52,bank,666684,,1,Success,Ana Spencer,camachojohn@example.com,02.0743.6515,a42fd882-9b9d-4e89-b783-91d2fbda1924
f08fe373-cd71-4b91-8179-c21b71c7a5e0,Success,7f8119a4-4d2e-40c5-b5cd-08f633b43885,Jenkins Grant and Collier,190.03,19.0,258/1 Cohen Quays,Maynardchester,TAS,2607,2023-10-20 00:43:00,bank,815514,,3,Success,Dominique Clark,jean16@example.com,(08) 4785 7021,e38e294c-b54b-49fb-b18a-9cae14ef6822
f0b4c455-4325-4f6e-9b49-a81187317a65,Fraud,6204df4c-15dc-43b1-8191-f2fb0891e357,FrazierDavis,258.92,25.89,043 Claudia Villas,New Billy,SA,2804,2023-10-20 07:03:01,digital_wallet,,wallet_frazierdavis_30795e4,3,Fraud,Jason Lee,willissharon@example.com,0401.455.047,484f5f2b-b567-47b0-8476-76387ef150fd
61332244-b436-4667-9ec3-85a1095911d9,Success,ddb21852-dbfd-4291-96bf-f3aa437c25db,Rivers Hunt and Shaw,115.16,11.52,Level 1 90 Brock Gully,West Gabriel,SA,2619,2023-10-20 22:53:25,bank,473099,,2,Success,Joshua Wang,csandoval@example.net,08-2539-3482,cfe6718b-f08c-4769-be8f-214be326aeb4
1f8750b7-460c-4795-a26e-1d942ce63246,Success,41cec85c-cd81-413d-9e8b-508bca704c0e,PattersonJensen,171.06,17.11,26 Moore Tollway,Josephland,WA,2984,2023-10-20 19:45:55,bank,593573,,4,Success,Dr. Kimberly Wyatt,johnkrueger@example.net,(08)98425253,36a91d0c-437e-4256-8edb-69ce2a72b410
48daedb9-86b7-4bd5-aae2-e7030ff5afe6,Success,c7bff78a-9ffa-45cf-afe1-cf6ef9152db2,Thomas Olsen and Foster,402.97,40.3,6 Randolph Tor,Bakerberg,WA,2932,2023-10-20 10:01:01,bank,792901,,2,Success,Dan Hansen,richard93@example.net,(03)-8069-4022,6ec0fe1d-9536-4c10-a735-a3ff60f53ebd
9c5deba9-ab72-4df3-9726-e88e61aa9cbd,Success,4e9a0d13-9bae-4b2f-bea8-0e249a03824e,SmithPerry,228.96,22.9,56/2 Molly Trailer,Glennborough,VIC,2619,2023-10-21 16:13:51,bank,294464,,5,Success,Melanie Garcia,huynhmatthew@example.net,0442.780.368,f719303b-9080-4dad-8c93-11e66a228e01
f35c8215-cb74-417d-a412-0e648c938f67,Success,504bc376-74f7-415f-8125-b7adc7d648b9,Lane Juarez and Waller,231.39,23.14,Suite 175 8 Shelly Meander,Toddchester,WA,2999,2023-10-20 08:06:36,digital_wallet,,wallet_lane_juarez_and_waller_c4f8cab,3,Success,Guy Summers,claytonchristie@example.org,+61-448-719-816,c9ded790-7878-4507-9b05-ce5b93c020c8
089b5e32-11e6-48e2-850c-19fd9b457d99,Success,c3e093d3-5ca5-4bd8-a65b-02a98749da7a,Ferguson Ltd,470.15,47.02,516/8 Daniel Riverway,Hoganville,NT,2920,2023-10-21 11:27:05,bank,916804,,5,Success,Lisa Davidson,william11@example.net,(08)73835843,3093434f-95ce-42a7-b5de-65143783418f
2f2e926b-bd38-4c25-bab7-7a24d3f77e73,Pending,fdd67f70-d855-4d67-b3c7-97d3e2f7b06b,Ramirez Jones and Lynch,241.02,24.1,5 Caldwell Bridge,Matthewshire,TAS,2923,2023-10-21 07:41:45,digital_wallet,,wallet_ramirez_jones_and_lynch_1c90402,3,Pending,David Ramirez,qvasquez@example.com,07 9245 2898,6566f9a7-e5f2-4771-9540-6dc1945bed8c
f4de8e8a-1ca4-4e94-a179-d6caa92df8e7,Success,695e7bed-47d4-44ed-8d96-18cc946ba013,Mcguire LLC,146.44,14.64,43/782 Lisa Fire Track,St. Rickyhaven,NSW,2318,2023-10-20 19:16:33,digital_wallet,,wallet_mcguire_llc_8410b73,1,Success,Brian Gutierrez,kellycarrie@example.org,(07)-1141-5553,70911dd6-70f0-4f8b-9915-8f3e36b8a92e
fdd2ace4-a533-4f82-b0a3-fec43a2de8dc,Success,c8ce2812-f5ad-42b6-b24a-5db614ead0e7,Ortiz Valentine and Case,459.49,45.95,114 White Lower,Campbelltown,QLD,2613,2023-10-21 23:12:50,digital_wallet,,wallet_ortiz_valentine_and_case_97e2e12,2,Success,Michael Gilbert DDS,christina26@example.net,+61 2 5778 0873,7c3f78a6-ddc7-4b43-b568-172e6189196a
0100dc1d-513a-49b3-ae14-a2ef1d4c668c,Success,94f7cd70-043a-4bc4-8142-a9a7c13a90da,Lee Kaiser and Lewis,477.68,47.77,Suite 184 11 Megan Esplanade,Perezport,NT,2941,2023-10-21 16:46:14,digital_wallet,,wallet_lee_kaiser_and_lewis_30be2e4,2,Success,Megan Short,roymoore@example.net,+61-3-9020-4957,a7255782-2174-4087-b2e2-a133e3c85108
b0aaaadf-05bd-4afc-9a3f-45913d725268,Success,cb203979-7376-4360-8d02-7d41a53a2d9e,Moran Inc,116.99,11.7,23 Johnson Lane,Campbellhaven,NSW,2937,2023-10-20 19:31:39,bank,328081,,2,Success,Vincent Horne,williamskyle@example.org,+61 7 6220 8173,145fb692-be26-4bb9-960f-a17983d51c5e
562faa0c-0582-41eb-abdb-b6ba7b702ec2,Success,288a22ea-a702-4535-8d4c-7af205f99931,Ford French and Villegas,197.74,19.77,Suite 918 3 Scott Outlook,North Loriton,NT,2670,2023-10-21 10:56:06,bank,897334,,1,Success,Brittany Ortega,sarah67@example.net,(08)42249099,8c6d3208-9016-4aa9-bd81-8f499b3bff61
02b90e14-ea54-453e-917b-fe3855abb8a5,Success,66981482-c1e2-427b-b35c-93c5e03c1caa,JacobsonEvans,294.74,29.47,Unit 64 591 Foster Break,Andreashire,TAS,7109,2023-10-21 05:57:08,digital_wallet,,wallet_jacobsonevans_233cb6d,4,Success,Kaylee Harper,wilsonderrick@example.com,+61 2 4225 1217,21fe7f25-2b8f-4bd2-bb9e-344397a1de46
61ea9ccc-172c-4e84-ae47-a8c150cffd58,Success,33583c6e-7195-4103-8b0a-7599d25e7767,Wilcox Carter and Williams,129.81,12.98,3/223 Madison Top,North Kelly,ACT,2928,2023-10-21 14:34:44,bank,972569,,4,Success,Lisa Jones,lauranguyen@example.net,(03)46089802,6fd8f655-5854-4dca-a796-03aa149a1dda
f094e9ad-530d-4fce-a362-8ecb5a8649d5,Fraud,68a6bf5e-0e68-44f7-b97e-a7de752149da,Esparza Hoffman and Parker,473.07,47.31,Suite 971 257 Tate Point,Anthonyton,WA,2999,2023-10-21 07:42:08,digital_wallet,,wallet_esparza_hoffman_and_parker_fb6b7d7,1,Fraud,Calvin Smith,fmichael@example.org,05005132,75dfa53c-8186-4c85-8bc9-ce93980cefb0
263f81c4-64c7-4a74-b2a1-400c6ee5c9d7,Pending,a17f2aab-3650-4755-b23a-821356e5a8fc,Willis Inc,39.27,3.93,16/562 Sims State Highway,Brandonmouth,NSW,2263,2023-10-20 13:14:24,bank,471075,,1,Pending,Richard Paul,jenniferochoa@example.org,(03) 5213 4187,99d79a08-6d9a-4f01-864f-c4476462e24e
2c3ddd28-3ff9-494b-9d82-842cbd3b73f7,Success,dec101e2-cb44-46bd-a690-22b1dc5df207,Fletcher and Sons,181.38,18.14,Level 9 60 Jean Siding,Annatown,TAS,2694,2023-10-21 09:34:20,bank,700419,,3,Success,Jeffrey Brady,jennifersteele@example.org,0472-410-899,e9aa0ce3-4c90-4917-a2c6-aeff80c27b29
95236cf5-17ce-43d1-9368-128c4c5c3738,Pending,f8bfe6dc-97b5-4302-9be1-3aa731d4c9b5,JohnsonJohnson,162.96,16.3,082 Lopez Subway,Hernandezville,NT,2584,2023-10-21 17:19:49,bank,435563,,3,Pending,Dylan Adams,aimee80@example.com,(07) 5644 0491,5f0be90a-798b-466a-a66c-98116640b0e4
c08bce5c-d25b-4745-8df4-06600b7b7deb,Success,4b31c401-fb5f-4316-8b26-396b10b26148,Torres Orozco and Cohen,117.37,11.74,Suite 706 753 Reyes Trailer,Gregorybury,VIC,6274,2023-10-21 04:18:33,bank,355961,,2,Success,Donald Roberson,ezuniga@example.net,08 7473 9372,ee2329aa-bc2c-4d4b-816a-ee635141b3d7
85ce9d29-a304-417a-bdb4-c3fd079d89c3,Success,d10ebb44-6337-4f49-acda-d9ae853f3679,Dodson Lang and Alvarez,55.72,5.57,819 Aaron Triangle,St. Stephanieborough,VIC,1833,2023-10-20 03:49:22,bank,539201,,2,Success,Darryl Hall,ubarr@example.com,4754 6050,b03fdd9f-5de1-4832-8949-180fdbf2cb84
4afe5770-5094-46d2-a19e-c34f1733cc5f,Success,adaca8ff-bbbc-470f-8fa4-08818631973b,Rojas Colon and Anderson,455.44,45.54,471 Kathryn Avenue,Millershire,ACT,2619,2023-10-21 05:58:16,bank,887060,,4,Success,John Brown,bennettheidi@example.org,0405 799 509,d3c777b7-44ad-476a-8118-45e7ad66d5f2
0109c3a6-9e35-4daf-999b-b4fd9772a824,Pending,33583c6e-7195-4103-8b0a-7599d25e7767,Wilcox Carter and Williams,270.75,27.08,193/3 Diaz Front,Woodwardfort,QLD,5614,2023-10-20 23:00:21,bank,765338,,1,Pending,Julia Wilson,solomonrichard@example.com,+61 2 1245 2847,c85a9999-6e49-4077-b0c4-afe54453b615
abbaecf5-419b-4a66-b190-f15d7a63cee1,Success,75b334f7-6c28-4113-9990-fd1ec52ff627,Romero Stephens and Casey,76.65,7.67,03 Hannah Strip,Mccoystad,VIC,2992,2023-10-21 16:25:43,bank,563350,,5,Success,Gary Mitchell,carlsonstacey@example.org,02 3027 2227,6c59d6f2-c679-4091-83ce-b12bbda67556
8e07e225-a9a7-4196-a854-8b4c3a7afba3,Success,f683ed59-3ad2-41c0-b8a2-b45596783590,Benitez Ballard and Kane,50.88,5.09,61 Parrish Point,Lake Pamelaport,TAS,2957,2023-10-20 18:43:34,digital_wallet,,wallet_benitez_ballard_and_kane_8d6f3a0,1,Success,Dr. Joshua White,sotolaura@example.org,02-4140-8481,f2dcce13-a247-4d06-ac91-86311d42b511
2cdc4d36-7bcc-4b68-b453-aa7ab53ebaa2,Success,b79fa303-22ca-4300-812c-3496562f2b12,ClarkMorales,106.49,10.65,136 Clark Line,Lake Thomaschester,NSW,2938,2023-10-21 20:51:56,bank,366675,,2,Success,Robin Kane,leeclay@example.org,07 9532 8971,05d25baf-0ce9-4300-8efb-a8671012881a
e4a9b353-9471-4269-92dd-11c0358b83d1,Fraud,bbe9a25a-2613-4d65-beba-a60d2e7cbfb4,Bowers Sellers and Davis,190.51,19.05,Suite 674 899 Carter Hill,Nancyhaven,WA,2994,2023-10-20 18:03:59,digital_wallet,,wallet_bowers_sellers_and_davis_6b6682b,5,Fraud,Alexander Park,johngreen@example.com,+61-7-4442-1816,8151760f-557a-4cad-85a4-f24b9cc8de6b
623616c7-e4da-4e52-a392-763c65d4b11d,Success,1833e2a6-5916-479a-92b0-31eadf877fc3,StephensWalker,376.51,37.65,2 Carter Tor,New Diane,WA,5658,2023-10-20 18:28:51,digital_wallet,,wallet_stephenswalker_0983288,1,Success,Blake Gilbert,robertburns@example.org,(07).6118.8409,46a69a20-9d98-469b-92ff-bba6892e0e3e
25483366-0a81-4a52-8239-ce028289539d,Fraud,8721099c-7ac1-4c02-9be5-9d52c8581e9d,Nelson Group,371.21,37.12,Unit 19 0 Daniel Ronde,Port Craig,TAS,2906,2023-10-21 18:29:52,digital_wallet,,wallet_nelson_group_e077e43,1,Fraud,Thomas Cox,millscynthia@example.org,02.3981.8894,771d6ee0-df7f-46c3-b884-6993dc8fb6b3
6106b8b9-fa51-42df-b01e-cd237a5d2c5a,Success,a445f17b-eae0-4241-9ba5-202f8ee1f5cd,Andrews Smith and Anderson,236.02,23.6,Suite 905 123 Smith Subway,St. John,NT,2965,2023-10-21 11:48:17,bank,271096,,3,Success,Andrew Russell,ubrown@example.org,(07)92801642,32273b16-437f-4526-8f08-0ff6ae0470e1
5523734e-239c-4067-bc13-736a588d1776,Success,a17f2aab-3650-4755-b23a-821356e5a8fc,Willis Inc,325.11,32.51,2/7 Carol Tarn,Wardborough,VIC,2942,2023-10-20 21:17:37,bank,498464,,3,Success,Jordan Alvarez,austinbarbara@example.org,0478-130-099,5752b39c-f527-4a8d-92c0-cc43bc23e0c1
5e90170f-df3a-44de-b3fa-dbd25d5918de,Failed,8729c0a3-785e-4284-8bb6-af292e8edd3f,Guerrero Wallace and Mahoney,262.19,26.22,Apt. 661 79 Mitchell Subway,Andrewsfurt,ACT,2902,2023-10-20 08:50:33,bank,970090,,5,Failed,Mark Hanson,samantha76@example.com,(02)82545150,98a022fb-1a3d-43a6-9b9c-01dd2f710840
9feb5ab5-e176-46dc-baa8-ea8d955991fd,Fraud,4e98e54f-f766-4c55-bc99-03c10b0a658d,Hernandez LLC,261.28,26.13,Unit 55 74 Mason Line,Thomastown,NT,2672,2023-10-20 09:47:39,digital_wallet,,wallet_hernandez_llc_0cb3d39,5,Fraud,Lori Marsh,warrenadrienne@example.com,08-1496-3439,ee383ae8-176f-4531-b27f-9b27eaece9de
8ba3caf1-080f-4f42-b4bd-8d921cce8871,Success,b9548481-d31c-4c29-a961-4818e4d9fef4,CameronWatson,431.96,43.2,05 Lucero Esplanade,East Adamland,NT,9186,2023-10-21 05:19:27,bank,761930,,3,Success,Christopher Coffey,matthewsanchez@example.org,0283742149,0f75e085-e7b6-4648-8507-9a5376477f9d
fbca9929-2bb5-4518-8d0c-ca8121a16c8f,Success,4b31c401-fb5f-4316-8b26-396b10b26148,Torres Orozco and Cohen,234.15,23.42,8/5 Wilcox Tarn,Richardsville,QLD,2655,2023-10-21 01:35:23,bank,795806,,3,Success,Katelyn Torres,scottscott@example.net,+61-8-4614-7256,215f41ec-8612-4584-ba6e-8524d3728c1c
bebd488d-b0bd-41ea-8db4-805480ff76fc,Success,cd9404fd-f18e-493c-8884-a87ef3d5ee5d,Walker Burgess and Hendricks,149.95,14.99,053/99 Silva Brow,New Matthewport,VIC,0887,2023-10-21 05:30:37,bank,411274,,5,Success,Garrett Clark,april72@example.org,5019.2184,d0704c06-daea-443f-8fa9-5bd02c7e608b
910e92bc-beec-40a6-8ab3-f125d187c0b6,Success,6cf65262-baaa-42a0-b4c6-9c5d26297540,Rodriguez Garrett and Hanson,158.29,15.83,876/17 Tucker Villas,New Tamarashire,QLD,2922,2023-10-21 08:07:19,bank,890816,,4,Success,Mary Green,kelly56@example.com,(02) 8786 0885,04155047-e156-4ccd-903a-8c73357cb554
23706f9b-7925-4f5a-9df1-7230936761fc,Success,ea157136-dd72-4bed-a6fe-3e60099dc45e,WhiteRichard,492.65,49.27,809 Diana Pass,Austinfort,QLD,2906,2023-10-21 15:26:27,digital_wallet,,wallet_whiterichard_c24e5af,4,Success,Steven Benson,collinslindsey@example.com,07 2522 3007,4a5f3bd2-9681-469b-92fd-ac8d37beaf14
01d17c5d-ab82-4af7-b74f-73d5cb24c2cf,Success,ea157136-dd72-4bed-a6fe-3e60099dc45e,WhiteRichard,344.75,34.48,385 Rachel Grange,East Judy,VIC,2958,2023-10-20 12:36:46,bank,550351,,4,Success,Alexandra Cunningham,stephen48@example.org,0719549994,3f3f1ecc-a1c6-4d0e-8be3-cd90b3526122
cb74b625-7525-426a-98bd-0eb26d3cb932,Pending,714b778c-807b-4bbd-92ea-4313801b1e86,CookElliott,195.11,19.51,Apt. 762 1 Laura Walkway,Port Charlenemouth,ACT,2562,2023-10-21 07:41:59,bank,151593,,5,Pending,Stacey Moore,randymorgan@example.net,+61-476-413-208,cbfd6b97-f3b4-4385-a703-c512d1f90c07
d412966a-e1b2-4115-9257-3fc3eacf1ce4,Success,bc7700fb-9047-4783-93e0-8ab4dacceb3e,MorrowJohnson,300.05,30.01,95 Blake Walk,South Scottton,TAS,8138,2023-10-21 20:36:48,bank,660328,,2,Success,Charles Miller,johnberry@example.net,(02)71224189,f1c39395-29b4-46fc-b717-67909f8fbef1
4c03c81a-8c9b-4402-94bb-78e0ec4c6643,Failed,adaca8ff-bbbc-470f-8fa4-08818631973b,Rojas Colon and Anderson,492.06,49.21,Unit 52 2 Novak Cove,Torresstad,NSW,2987,2023-10-21 00:37:20,digital_wallet,,wallet_rojas_colon_and_anderson_a26571d,4,Failed,Leslie Anthony,stewartcasey@example.net,+61.429.006.129,766101db-a33c-4f16-8b67-ee7fdbea998d
474d08ff-a66a-4c2e-ba4f-8969aa859c35,Pending,c0aadf65-ff26-4f56-af3f-9fc29fe0ff49,Gaines Ltd,50.78,5.08,1/8 Alexander Centre,St. Kennethview,NT,0801,2023-10-21 05:10:31,digital_wallet,,wallet_gaines_ltd_28f87ff,5,Pending,Hannah Mcbride,hpeters@example.org,(03)49342480,6a4a7e79-3c55-4934-be3f-ff8e32d13fae
fb1bd4b2-c80f-4241-a861-6266e65e74b9,Success,ba712f39-418a-4f11-bb62-19800276c2e9,Garcia Salinas and Turner,266.3,26.63,39 Tanner Deviation,Barberfurt,SA,2653,2023-10-21 03:02:46,bank,195241,,3,Success,Sarah Kline,jodi93@example.net,+61 441 648 895,2604732a-6593-4fd1-af01-908df655c765
c0938011-3c4a-45a6-b355-3dcc103e7d29,Success,211992b5-34c9-4b85-adba-afa08440bd53,Roberson PLC,264.26,26.43,Flat 84 247 Bradley Row,Hotown,ACT,2903,2023-10-21 20:37:46,bank,151016,,3,Success,Katherine Hunt,crystalphillips@example.net,(02).0175.7531,0d38de5f-f069-446f-858f-3219339d342e
af414ad6-128a-442e-a797-94f74a9382fb,Fraud,bbe9a25a-2613-4d65-beba-a60d2e7cbfb4,Bowers Sellers and Davis,363.73,36.37,5/74 Hill Vista,Michaelmouth,NT,2353,2023-10-20 07:50:45,bank,823591,,5,Fraud,Mr. Charles Bishop,dana69@example.com,(02).0075.8804,139da83e-b60b-4ef7-9d89-9e35163c4eab
d4200010-b39b-4128-ab7d-a7f2e6a7bfa6,Success,c7bff78a-9ffa-45cf-afe1-cf6ef9152db2,Thomas Olsen and Foster,191.88,19.19,Level 7 0 Hernandez Basin,New Amber,VIC,2666,2023-10-20 20:10:03,digital_wallet,,wallet_thomas_olsen_and_foster_4ce9a8f,3,Success,Austin Floyd,garciakenneth@example.net,0432 586 092,74c5e077-302d-4955-8542-1ae6c766e401
51ab4653-c1e3-4a80-8135-8e332bcdb2be,Success,528fab10-6589-4464-9aff-6ca2cfbc92e6,Mccarthy Mason and Clayton,400.04,40.0,Apt. 530 567 Michael Underpass,Port Jeremiahborough,TAS,2642,2023-10-20 06:06:13,bank,804033,,3,Success,Jose James,gerald37@example.org,0440 654 426,6e7d5729-0403-4c60-8814-b99d5f6ebc62
3cae9f46-6c32-4104-a789-e7f15540e1e6,Pending,6204df4c-15dc-43b1-8191-f2fb0891e357,FrazierDavis,341.31,34.13,Level 4 818 Brett Colonnade,South Kimberly,NT,2600,2023-10-20 19:08:54,digital_wallet,,wallet_frazierdavis_d8427ae,3,Pending,Erin Sanford,huffkristin@example.org,(02)-7859-6464,633b2add-d8dc-4572-8a94-ebb60aa3ef96
20df1f5b-8526-4759-a935-75a794f657d4,Success,af1ed604-73fa-48fc-a51a-cfcbe5039d75,Greene Bautista and Jacobs,317.6,31.76,281 Andrea Pocket,East James,ACT,2612,2023-10-21 14:03:59,bank,226273,,1,Success,Robert Gallegos,udiaz@example.org,(07).0201.1046,dc1f8efb-3f55-4c30-8db6-5909543de35c
3e705400-8c2b-4d50-9489-9979a8109a76,Failed,4e98e54f-f766-4c55-bc99-03c10b0a658d,Hernandez LLC,24.26,2.43,1 Carla Quad,Rubenmouth,NT,2618,2023-10-21 12:08:46,bank,788281,,2,Failed,Christopher Davis,daniel77@example.com,0444.120.055,5e0239be-bede-488c-8299-fbaaf2e12255
3f81f955-8b49-4c54-9d08-e208c6313d4e,Fraud,fd79cb45-6941-478a-bc6d-a1efb6ae341f,KennedyGallegos,117.22,11.72,8/39 Steven Villas,St. Justin,NSW,2998,2023-10-21 22:55:12,bank,360099,,5,Fraud,Christopher Hunt,steve75@example.com,0418 040 061,2e461db8-e3d0-4bcd-b0c8-3bcfa53cd963
6176f7b0-96e0-4bb2-89f3-5651b59d9a40,Success,a612a565-42bf-45ca-9dd0-309220043640,Doyle Hall and Contreras,374.48,37.45,9/009 Garrett Landing,St. Josephside,QLD,2164,2023-10-21 02:45:04,bank,690411,,5,Success,Richard Lopez,sanchezbrittany@example.net,+61-480-819-705,d741e3a4-55dc-47ec-8be7-631225b6b79a
c61758ba-ab68-4565-8ec2-5c32c1147f77,Pending,528fab10-6589-4464-9aff-6ca2cfbc92e6,Mccarthy Mason and Clayton,156.61,15.66,001 Montgomery Gates,East Jenniferton,VIC,2920,2023-10-20 07:17:07,digital_wallet,,wallet_mccarthy_mason_and_clayton_8b92b74,1,Pending,Katie Wall,herreracarrie@example.org,(07)13963398,1d093f25-5d12-46f0-88b8-13f830b8be5e
ea6bad45-f31d-4168-9777-11ae34b4df20,Fraud,1663c4c1-a5ae-4111-9bbd-38c485f79f45,Lane Stevens and Garza,106.74,10.67,Level 4 7 Adam Esplanade,Lake Bruceview,NSW,2291,2023-10-20 10:55:00,bank,496392,,1,Fraud,David Padilla,jeffery45@example.com,(02)-1642-6114,9b317f8c-1ba1-46ac-9e2f-bf43430339e1
00635b3a-427c-44c1-a5dd-8814394b4a52,Fraud,2ab804f4-832b-40a1-bca3-dd7f0123c9ae,MillerJohnson,381.29,38.13,919 Sean Thoroughfare,West Andreaview,ACT,2993,2023-10-21 15:51:24,bank,757676,,4,Fraud,Heather Roth,stephaniemiller@example.net,0448.958.962,7aa2581d-f58d-4f63-9dff-4ee4702f7bbc
